cell,x,y,z,cluster,n_transcripts,density,elongation,area,avg_confidence,avg_assignment_confidence,max_cluster_frac,lifespan
CRe71b95c8d-2126,603.9368315508021,720.220003342246,18.98358121657754,3,374,8.143,1.555,45.93,0.99,0.8558,0.9572192513368984,50
CRe71b95c8d-2127,723.1766065140845,601.8635930164319,18.903352406103288,3,426,9.82,1.503,43.38,0.989,0.8223,0.9812206572769953,50
CRe71b95c8d-2128,649.0731352645986,673.5974281478102,19.02637431569343,3,548,9.031,1.691,60.68,0.9923,0.8618,0.958029197080292,50
CRe71b95c8d-2129,413.39463975694446,912.1193576388889,19.160807291666668,4,144,4.656,2.637,30.93,0.9586,0.9058,0.9375,50
CRe71b95c8d-2130,685.781125,638.659875,18.233125,3,125,3.606,3.796,34.66,0.9546,0.8882,0.928,50
CRe71b95c8d-2131,429.8370361328125,892.8941650390625,17.716064453125,3,128,1.735,1.899,73.76,0.7679,0.8492,0.7109375,50
CRe71b95c8d-2132,669.0477594339623,656.8991745283018,17.69192216981132,4,53,1.333,6.001,39.76,0.3767,0.9298,0.5660377358490566,50
CRe71b95c8d-2133,419.77840909090907,911.2392451298701,17.60349025974026,3,77,2.227,1.891,34.57,0.8503,0.9551,0.7922077922077922,50
CRe71b95c8d-2134,399.5169270833333,928.6484375,17.967447916666668,3,12,6.826,3.887,1.758,0.1614,1.0,0.4166666666666667,50
CRe71b95c8d-2135,635.0833333333334,688.5659722222222,17.59027777777778,1,18,2.159,2.238,8.339,0.6527,0.7789,0.8333333333333334,50
CRe71b95c8d-2136,579.765625,747.7003676470588,17.715073529411764,3,34,1.735,2.085,19.6,0.5102,0.9871,0.7352941176470589,50
CRe71b95c8d-2137,609.8683155080214,723.3081550802139,17.934826203208555,3,187,5.74,2.159,32.58,0.9866,0.8288,0.9679144385026738,50
CRe71b95c8d-2138,711.820060483871,612.5070564516129,17.382056451612904,3,31,1.991,2.527,15.57,0.3289,0.891,0.41935483870967744,50
CRe71b95c8d-2139,437.20128676470586,895.0027573529412,18.004595588235293,3,17,3.162,2.131,5.377,0.8942,0.7541,0.9411764705882353,50
CRe71b95c8d-2140,697.127076048951,635.5024766899767,17.751384032634032,3,429,6.92,1.601,61.99,0.9852,0.8713,0.9417249417249417,50
CRe71b95c8d-2141,655.7203125,673.009375,18.328125,1,10,6.748,2.55,1.482,0.9852,0.766,0.9,50
CRe71b95c8d-2142,655.0947210451977,676.7059498587571,17.23578742937853,3,177,3.857,3.94,45.89,0.9457,0.855,0.7909604519774012,50
CRe71b95c8d-2143,638.386524822695,692.6328679078014,17.57746010638298,3,141,2.509,1.193,56.2,0.8736,0.9516,0.7801418439716312,50
CRe71b95c8d-2144,613.0179227941177,715.4940257352941,18.03860294117647,4,34,2.299,2.882,14.79,0.6256,0.8118,0.4117647058823529,50
CRe71b95c8d-2145,599.9938271604939,731.9523533950618,17.899305555555557,3,81,2.234,1.264,36.25,0.896,0.8235,0.9135802469135802,50
CRe71b95c8d-2146,411.89955357142856,919.9341517857143,17.669642857142858,3,14,3.267,1.485,4.285,0.06439,0.7829,0.5,50
CRe71b95c8d-2147,647.958125,681.191875,19.165208333333332,3,75,7.102,2.49,10.56,0.9857,0.9776,0.96,50
CRe71b95c8d-2148,426.4322916666667,901.2170138888889,17.411458333333332,4,9,9.343,7.382,0.9633,0.4319,0.9578,0.7777777777777778,50
CRe71b95c8d-2149,689.2339638157895,644.1192434210526,17.34703947368421,3,38,3.654,3.924,10.4,0.9838,0.5642,0.9210526315789473,50
CRe71b95c8d-2150,386.0501077586207,943.5620689655173,17.761422413793102,3,145,3.843,3.472,37.73,0.976,0.9698,0.9586206896551724,50
CRe71b95c8d-2151,703.8643867924528,627.8063089622641,17.05129716981132,1,53,4.439,3.063,11.94,0.9739,0.8819,0.9433962264150944,50
CRe71b95c8d-2152,718.4486369680851,615.3774933510638,17.956449468085108,3,94,2.318,2.833,40.55,0.7125,0.9794,0.776595744680851,50
CRe71b95c8d-2153,621.2143342391304,709.40625,17.72961956521739,3,92,1.823,2.693,50.47,0.6538,1.0,0.8043478260869565,50
CRe71b95c8d-2154,605.7536290322581,726.4696572580646,17.63225806451613,3,155,5.349,1.992,28.98,0.9791,0.8348,0.9419354838709677,50
CRe71b95c8d-2155,391.2425595238095,944.0803571428571,17.49404761904762,4,21,3.508,6.339,5.986,0.6713,0.9105,0.7619047619047619,50
CRe71b95c8d-2156,471.81714709051727,855.2193561422414,19.19322467672414,2,232,4.995,2.1,46.45,0.9928,0.8334,0.9525862068965517,50
CRe71b95c8d-2157,415.2916666666667,915.8098958333334,17.833984375,3,72,4.431,1.52,16.25,0.9366,0.9822,0.7638888888888888,50
CRe71b95c8d-2158,393.50795454545454,937.7394886363636,17.57471590909091,3,55,1.574,3.453,34.94,0.6194,0.9902,0.6545454545454545,50
CRe71b95c8d-2159,683.6771246038035,645.0448444928685,18.54169968304279,3,631,8.353,1.735,75.54,0.9918,0.9002,0.9793977812995246,50
CRe71b95c8d-2160,470.9164870689655,861.4822198275862,17.794181034482758,3,29,7.372,2.047,3.934,0.9922,0.8938,0.9655172413793104,50
CRe71b95c8d-2161,633.7694256756756,698.8217905405405,18.47001689189189,3,37,3.011,2.783,12.29,0.8673,0.8,0.8108108108108109,50
CRe71b95c8d-2162,419.8480113636364,914.9715909090909,17.463068181818183,2,11,7.448,1.718,1.477,0.5059,1.0,0.9090909090909091,50
CRe71b95c8d-2163,402.1806402439024,931.2149390243902,18.031631097560975,3,41,2.413,4.202,16.99,0.8475,0.9424,0.6097560975609756,50
CRe71b95c8d-2164,642.411099137931,688.3529094827586,17.665678879310345,1,58,1.838,5.616,31.56,0.5755,0.871,0.5344827586206896,50
CRe71b95c8d-2165,557.1170362903226,773.6596774193548,18.094254032258064,3,155,3.448,1.527,44.96,0.879,0.9899,0.8580645161290322,50
CRe71b95c8d-2166,661.0125294811321,666.8632075471698,17.76316823899371,3,318,7.401,3.018,42.97,0.9841,0.8782,0.9779874213836478,50
CRe71b95c8d-2167,468.2796875,863.834375,17.421875,3,10,3.288,2.012,3.041,0.05372,0.994,0.3,50
CRe71b95c8d-2168,425.08388157894734,908.2236842105264,17.573190789473685,2,19,5.816,2.675,3.267,0.9921,0.8768,1.0,50
CRe71b95c8d-2169,591.0528846153846,743.8876201923077,17.182091346153847,1,26,1.455,6.13,17.87,0.3965,0.8469,0.6538461538461539,50
CRe71b95c8d-2170,712.2235477178423,620.9082598547718,18.333117219917014,1,482,4.81,1.344,100.2,0.958,0.9076,0.8402489626556017,50
CRe71b95c8d-2171,422.48871527777777,908.2135416666666,17.737413194444443,2,36,3.352,4.189,10.74,0.947,0.8811,0.9166666666666666,50
CRe71b95c8d-2172,673.7277083333333,663.1645833333333,17.222916666666666,1,75,2.179,2.42,34.42,0.6838,0.9528,0.64,50
CRe71b95c8d-2173,592.9808947215777,739.6890226218097,19.488036542923435,3,431,9.18,2.441,46.95,0.9855,0.8638,0.9721577726218097,50
CRe71b95c8d-2174,435.5063244047619,899.5584077380952,17.90718005952381,3,84,2.001,1.065,41.98,0.7818,0.9117,0.7619047619047619,50
CRe71b95c8d-2175,723.1151999370277,607.0345560453401,19.258028967254408,3,397,9.186,1.23,43.22,0.9833,0.8801,0.9722921914357683,50
CRe71b95c8d-2176,628.2825520833334,703.5484375,17.78828125,4,60,1.357,1.652,44.23,0.2586,0.933,0.4166666666666667,50
CRe71b95c8d-2177,564.47412109375,761.59375,17.67333984375,1,32,1.649,1.593,19.41,0.304,0.9994,0.375,50
CRe71b95c8d-2178,650.7313179347826,683.1110733695652,16.99388586956522,3,46,3.56,6.641,12.92,0.9169,0.933,0.6521739130434783,50
CRe71b95c8d-2179,634.3636363636364,698.9460227272727,19.21875,1,11,9.346,3.885,1.177,0.975,0.8127,0.9090909090909091,50
CRe71b95c8d-2180,670.90625,665.296875,16.953125,4,2,NaN,NaN,NaN,0.2743,1.0,1.0,50
CRe71b95c8d-2181,605.1409970238095,734.5840773809524,18.13578869047619,3,126,3.689,1.986,34.16,0.8949,0.8973,0.8174603174603174,50
CRe71b95c8d-2182,398.80853873239437,935.2913732394367,17.755721830985916,3,71,2.547,2.891,27.88,0.8891,0.8839,0.6197183098591549,50
CRe71b95c8d-2183,680.9292798913043,659.0677309782609,17.464877717391303,3,230,3.459,2.351,66.5,0.9021,0.9918,0.9173913043478261,50
CRe71b95c8d-2184,471.66452205882354,866.1259191176471,18.14613970588235,3,17,7.795,2.291,2.181,0.9743,0.8871,0.8235294117647058,50
CRe71b95c8d-2185,645.6647727272727,690.2840909090909,16.9375,4,11,4.547,2.336,2.419,0.5534,0.7927,0.6363636363636364,50
CRe71b95c8d-2186,661.6213571772639,672.6777757707129,18.42181478805395,3,519,8.689,1.705,59.73,0.9935,0.8822,0.9826589595375722,50
CRe71b95c8d-2187,691.49453125,637.68515625,18.01484375,3,20,4.28,2.519,4.673,0.8423,0.562,0.95,50
CRe71b95c8d-2188,707.5824573863637,625.9973011363636,17.808451704545455,3,220,6.056,2.797,36.33,0.9869,0.8805,0.8590909090909091,50
CRe71b95c8d-2189,631.4318181818181,705.0383522727273,17.149147727272727,4,11,6.936,12.71,1.586,0.3315,0.9964,0.36363636363636365,50
CRe71b95c8d-2190,577.2396634615385,759.1591346153846,18.614903846153847,3,65,2.995,2.578,21.7,0.822,0.888,0.8307692307692308,50
CRe71b95c8d-2191,382.61697635135135,953.9130067567568,17.65033783783784,3,37,4.663,5.405,7.935,0.896,1.0,0.8378378378378378,50
CRe71b95c8d-2192,667.2035550458716,672.9865252293578,20.80934633027523,3,109,6.176,1.595,17.65,0.9915,0.7494,0.908256880733945,50
CRe71b95c8d-2193,563.3624320652174,772.1304347826087,17.66508152173913,3,46,3.164,4.016,14.54,0.9293,0.9739,0.9565217391304348,50
CRe71b95c8d-2194,427.469921875,908.4625,17.858203125,3,40,2.241,2.728,17.85,0.8547,0.847,1.0,50
CRe71b95c8d-2195,708.9855324074074,628.9716435185185,16.68402777777778,1,27,4.159,4.526,6.492,0.9917,0.7356,1.0,50
CRe71b95c8d-2196,431.0971875,908.9596875,17.7875,4,50,2.048,4.223,24.42,0.7625,0.8828,0.7,50
CRe71b95c8d-2197,401.0078125,937.05078125,17.62109375,4,12,4.351,4.425,2.758,0.8375,0.9083,1.0,50
CRe71b95c8d-2198,577.0913461538462,753.8509615384615,17.786057692307693,4,13,2.954,1.673,4.401,0.01385,0.9738,0.46153846153846156,50
CRe71b95c8d-2199,442.560546875,899.6305338541666,17.670572916666668,3,48,1.652,1.196,29.06,0.6531,0.935,0.6041666666666666,50
CRe71b95c8d-2200,596.8509114583334,742.6332465277778,18.115885416666668,3,72,4.117,4.178,17.49,0.8949,0.8297,0.8333333333333334,50
CRe71b95c8d-2201,669.00859375,669.715625,19.884375,4,20,5.274,2.978,3.792,0.9596,0.785,1.0,50
CRe71b95c8d-2202,677.8052083333333,664.009375,17.796875,4,15,5.037,2.916,2.978,0.5775,0.908,0.8,50
CRe71b95c8d-2203,636.87625,702.0408333333334,17.340625,3,75,1.841,1.67,40.74,0.5077,0.9539,0.49333333333333335,50
CRe71b95c8d-2204,570.8216145833334,772.6575520833334,20.756510416666668,2,12,5.333,7.219,2.25,0.8922,0.8317,1.0,50
CRe71b95c8d-2205,614.7110615079365,726.3072916666666,18.935019841269842,3,252,7.429,1.652,33.92,0.9708,0.7848,0.9523809523809523,50
CRe71b95c8d-2206,646.975466008772,692.813596491228,17.51082785087719,3,114,2.349,3.314,48.54,0.8981,0.9088,0.9298245614035088,50
CRe71b95c8d-2207,670.6958333333333,667.0552083333333,17.780208333333334,4,15,2.669,7.274,5.621,0.3746,0.9053,0.4666666666666667,50
CRe71b95c8d-2208,390.675,947.5385416666667,17.538541666666667,3,15,5.938,1.208,2.526,0.9837,0.9107,0.9333333333333333,50
CRe71b95c8d-2209,646.4765625,697.2890625,17.51953125,3,4,9.602,4.632,0.4166,0.00572,0.99,0.5,50
CRe71b95c8d-2210,704.5410454892966,633.1251911314985,18.304998088685014,3,327,5.738,1.497,56.99,0.9695,0.8515,0.8899082568807339,50
CRe71b95c8d-2211,687.4262096774194,650.3024697580645,18.04485887096774,3,310,4.75,1.563,65.27,0.9276,0.9268,0.9354838709677419,50
CRe71b95c8d-2212,476.4796772875817,860.1685049019608,19.3255378540305,2,459,8.483,1.765,54.11,0.993,0.9278,0.9237472766884531,50
CRe71b95c8d-2213,404.97164351851853,936.315200617284,17.681327160493826,3,81,3.616,2.104,22.4,0.9915,0.7909,0.691358024691358,50
CRe71b95c8d-2214,702.7374194126074,640.1434903295129,18.79212929799427,3,349,6.831,1.476,51.09,0.9883,0.8044,0.9598853868194842,50
CRe71b95c8d-2215,468.046875,870.6953125,17.3359375,2,2,NaN,NaN,NaN,0.00745,1.0,0.5,50
CRe71b95c8d-2216,472.8865740740741,865.2366898148148,18.458912037037038,2,27,10.66,4.902,2.533,0.9874,0.8059,0.9629629629629629,50
CRe71b95c8d-2217,622.5579896907217,721.3553479381443,17.877094072164947,3,97,1.656,1.184,58.57,0.4642,0.9895,0.4948453608247423,50
CRe71b95c8d-2218,653.9551196808511,682.8221409574468,16.74601063829787,3,47,1.858,1.915,25.29,0.8454,0.7983,0.8723404255319149,50
CRe71b95c8d-2219,409.87633928571427,934.3647321428572,17.886607142857144,2,35,3.289,4.27,10.64,0.9586,0.9194,0.8857142857142857,50
CRe71b95c8d-2220,602.9225171232877,738.8223458904109,17.42722602739726,3,73,2.551,1.913,28.62,0.8408,0.8775,0.7397260273972602,50
CRe71b95c8d-2221,719.7255434782609,623.546875,17.135190217391305,2,23,2.318,1.793,9.922,0.5355,0.7896,0.43478260869565216,50
CRe71b95c8d-2222,610.8499611801242,729.2998835403727,17.879367236024844,3,161,6.064,1.979,26.55,0.9912,0.8005,0.9875776397515528,50
CRe71b95c8d-2223,575.9609375,763.451171875,18.126302083333332,3,24,5.635,7.38,4.259,0.861,0.8842,0.875,50
CRe71b95c8d-2224,472.39453125,868.471875,18.9,2,20,8.617,2.001,2.321,0.9936,0.788,1.0,50
CRe71b95c8d-2225,420.72532894736844,924.1973684210526,18.195723684210527,3,19,2.245,5.806,8.463,0.6087,0.5189,0.7894736842105263,50
CRe71b95c8d-2226,483.91153846153844,853.8125,19.23701923076923,1,65,6.91,1.407,9.407,0.9885,0.7702,0.9538461538461539,50
CRe71b95c8d-2227,483.3521205357143,857.2784598214286,18.364955357142858,2,28,9.207,4.697,3.041,0.9943,0.92,1.0,50
CRe71b95c8d-2228,722.0703125,614.47265625,18.31640625,3,8,6.999,1.381,1.143,0.2095,1.0,0.625,50
CRe71b95c8d-2229,571.5475746268656,769.4856343283582,19.033861940298507,3,335,5.125,2.343,65.36,0.9437,0.9279,0.835820895522388,50
CRe71b95c8d-2230,445.7578125,896.48828125,17.528645833333332,4,12,3.571,5.467,3.36,0.09527,0.875,0.5,50
CRe71b95c8d-2231,605.7373511904761,742.780505952381,17.70014880952381,4,21,2.264,4.442,9.277,0.1566,0.9943,0.42857142857142855,50
CRe71b95c8d-2232,473.05765845070425,870.1824383802817,17.716769366197184,3,71,3.991,2.079,17.79,0.9604,0.8372,0.8169014084507042,50
CRe71b95c8d-2233,598.5085227272727,737.8053977272727,17.855113636363637,3,11,3.602,5.556,3.054,0.04681,1.0,0.36363636363636365,50
CRe71b95c8d-2234,574.292661516854,761.8151334269663,19.32470154494382,2,178,4.971,2.4,35.81,0.9456,0.9454,0.9550561797752809,50
CRe71b95c8d-2235,724.0731707317074,617.2320884146342,18.553353658536587,3,41,5.896,2.103,6.954,0.9473,1.0,1.0,50
CRe71b95c8d-2236,481.1796875,859.30875,18.095,3,50,4.48,1.935,11.16,0.9934,0.8672,0.98,50
CRe71b95c8d-2237,711.3220570388349,630.9088794498382,18.58024878640777,3,309,6.463,1.651,47.81,0.9873,0.8685,0.9255663430420712,50
CRe71b95c8d-2238,695.8492814781022,646.8324589416059,19.17586678832117,2,274,4.777,1.283,57.36,0.9664,0.8604,0.9379562043795621,50
CRe71b95c8d-2239,567.2826086956521,771.3559782608696,18.86548913043478,1,23,4.767,7.428,4.825,0.9276,0.7826,0.7391304347826086,50
CRe71b95c8d-2240,568.4943181818181,773.7713068181819,18.026988636363637,1,11,10.63,2.976,1.035,0.8765,0.9491,0.9090909090909091,50
CRe71b95c8d-2241,634.67578125,708.9835069444445,16.823350694444443,3,36,2.151,8.047,16.74,0.4631,0.79,0.5277777777777778,50
CRe71b95c8d-2242,410.90625,930.0366847826087,17.866847826086957,2,23,2.866,10.05,8.024,0.4084,0.8904,0.5217391304347826,50
CRe71b95c8d-2243,649.4392361111111,697.6111111111111,17.286458333333332,1,9,3.56,2.383,2.528,0.3525,0.88,0.8888888888888888,50
CRe71b95c8d-2244,715.8903855363984,625.7422174329502,18.922174329501917,1,261,5.813,1.384,44.9,0.9507,0.889,0.8314176245210728,50
CRe71b95c8d-2245,435.14453125,908.1767578125,17.5546875,3,16,3.869,6.162,4.135,0.2653,1.0,0.4375,50
CRe71b95c8d-2246,475.8228305785124,865.5532024793389,18.700994318181817,3,242,6.528,1.333,37.07,0.9919,0.8721,0.9173553719008265,50
CRe71b95c8d-2247,579.12890625,763.23046875,17.427734375,3,8,3.064,1.26,2.611,0.3793,0.7875,0.75,50
CRe71b95c8d-2248,696.274580792683,641.2123030995934,19.4307037601626,3,492,8.325,1.952,59.1,0.9859,0.8665,0.975609756097561,50
CRe71b95c8d-2249,655.7494133959044,690.8667342150171,18.217790102389078,3,293,5.609,2.044,52.24,0.9635,0.8969,0.9453924914675768,50
CRe71b95c8d-2250,723.8103448275862,625.9369612068965,17.242456896551722,3,29,1.598,1.313,18.15,0.3395,0.9352,0.6896551724137931,50
CRe71b95c8d-2251,418.084375,926.09765625,18.0625,4,20,2.728,3.178,7.332,0.3098,0.546,0.35,50
CRe71b95c8d-2252,414.1942934782609,926.3804347826087,17.65149456521739,3,23,2.005,9.738,11.47,0.21,0.907,0.5652173913043478,50
CRe71b95c8d-2253,444.87890625,902.14453125,17.450520833333332,2,12,4.03,1.795,2.978,0.7092,0.8867,1.0,50
CRe71b95c8d-2254,695.8865131578947,648.2245065789474,16.53782894736842,3,19,4.167,3.548,4.56,0.9923,0.6074,0.8947368421052632,50
CRe71b95c8d-2255,716.9244791666666,625.5924479166666,19.395833333333332,3,12,14.24,3.129,0.8429,0.9943,0.7783,1.0,50
CRe71b95c8d-2256,472.11354166666666,873.68125,17.315104166666668,2,30,3.989,2.112,7.52,0.9166,0.9533,0.9666666666666667,50
CRe71b95c8d-2257,422.3243371212121,921.9796401515151,17.603693181818183,1,33,2.75,1.759,12.0,0.7091,0.7848,0.42424242424242425,50
CRe71b95c8d-2258,661.287109375,681.5625,18.6064453125,3,16,1.839,5.915,8.699,0.105,0.9238,0.625,50
CRe71b95c8d-2259,477.43734681372547,869.2807904411765,18.635876225490197,2,102,4.744,1.448,21.5,0.9819,0.8161,0.6176470588235294,50
CRe71b95c8d-2260,638.9173743206521,712.8181895380435,17.45592730978261,1,184,2.946,1.909,62.46,0.9148,0.8933,0.8152173913043478,50
CRe71b95c8d-2261,611.2890625,736.5927734375,17.095703125,3,48,3.015,3.125,15.92,0.8892,0.9325,0.9375,50
CRe71b95c8d-2262,483.1630681818182,862.3333806818182,17.776704545454546,1,110,3.267,6.743,33.67,0.9922,0.8976,0.9181818181818182,50
CRe71b95c8d-2263,568.5140224358975,779.4855769230769,18.343349358974358,3,39,5.835,4.994,6.684,0.8394,1.0,0.9230769230769231,50
CRe71b95c8d-2264,561.1080729166666,779.3932291666666,17.555989583333332,1,12,4.449,6.53,2.697,0.04739,1.0,0.5833333333333334,50
CRe71b95c8d-2265,393.4966823630137,951.5334974315068,17.62639126712329,3,146,3.041,4.671,48.01,0.9565,0.9211,0.6575342465753424,50
CRe71b95c8d-2266,698.4658203125,652.54052734375,17.21044921875,4,32,1.598,3.49,20.02,0.6288,0.6194,0.59375,50
CRe71b95c8d-2267,480.1647135416667,866.1184895833334,18.665494791666667,3,120,6.227,7.238,19.27,0.9929,0.8928,0.775,50
CRe71b95c8d-2268,701.7871037463977,646.40422370317,17.304169668587896,3,347,4.944,1.487,70.18,0.9909,0.8546,0.9740634005763689,50
CRe71b95c8d-2269,617.3003849637681,731.2880434782609,18.740630661231883,3,552,8.599,1.01,64.19,0.9846,0.8763,0.9565217391304348,50
CRe71b95c8d-2270,687.5981657608696,662.2571331521739,17.09850543478261,3,46,1.888,1.612,24.37,0.6509,0.9722,0.8260869565217391,50
CRe71b95c8d-2271,477.3684895833333,873.6510416666666,17.359375,3,12,3.297,1.84,3.64,0.3608,0.9017,0.6666666666666666,50
CRe71b95c8d-2272,579.08984375,769.9111328125,17.42529296875,3,32,4.656,7.726,6.873,0.9827,0.92,0.96875,50
CRe71b95c8d-2273,655.4944435160428,696.7067179144385,19.05523061497326,3,374,7.944,1.543,47.08,0.9833,0.8002,0.9786096256684492,50
CRe71b95c8d-2274,389.053125,958.246875,17.655208333333334,2,15,7.15,5.572,2.098,0.3363,0.8147,0.4666666666666667,50
CRe71b95c8d-2275,393.1978125,956.231875,17.5675,3,50,3.463,1.951,14.44,0.933,0.9144,0.88,50
CRe71b95c8d-2276,662.9540441176471,685.5914522058823,18.025888480392158,3,102,2.558,1.378,39.87,0.822,0.9724,0.8823529411764706,50
CRe71b95c8d-2277,485.8923611111111,866.0571180555555,17.77951388888889,2,90,3.645,1.825,24.69,0.9942,0.8698,0.7888888888888889,50
CRe71b95c8d-2278,667.1292757601351,677.1323374155405,17.693940033783782,3,296,6.445,1.23,45.93,0.986,0.8284,0.9864864864864865,50
CRe71b95c8d-2279,572.3684895833334,782.6744791666666,17.770833333333332,1,12,3.783,9.46,3.172,0.01364,0.9967,0.4166666666666667,50
CRe71b95c8d-2280,589.4325657894736,762.0308388157895,17.61636513157895,4,38,2.031,2.263,18.71,0.4681,0.9221,0.5,50
CRe71b95c8d-2281,576.5827205882352,772.2706801470588,17.497242647058822,1,34,1.787,2.221,19.03,0.7241,0.8929,0.7058823529411765,50
CRe71b95c8d-2282,676.6503232758621,668.8739224137931,17.135775862068964,1,29,1.825,1.788,15.89,0.5065,0.6386,0.5172413793103449,50
CRe71b95c8d-2283,630.8182444852941,715.5438878676471,17.801700367647058,3,68,1.703,3.003,39.92,0.5686,0.9985,0.5147058823529411,50
CRe71b95c8d-2284,718.015625,632.0706581858407,17.292450221238937,3,113,2.966,1.689,38.1,0.8886,0.8372,0.7699115044247787,50
CRe71b95c8d-2285,427.4203629032258,921.0438508064516,17.452116935483872,3,31,2.897,3.471,10.7,0.5412,1.0,0.6451612903225806,50
CRe71b95c8d-2286,714.0129973723724,635.6239677177177,19.78472222222222,3,333,9.902,1.799,33.63,0.99,0.7957,0.9819819819819819,50
CRe71b95c8d-2287,497.8515625,850.5690104166666,17.852864583333332,4,12,2.805,2.955,4.278,0.3508,0.7083,0.6666666666666666,50
CRe71b95c8d-2288,410.5515625,939.8765625,17.45625,3,10,18.84,2.983,0.5308,0.9944,0.844,0.9,50
CRe71b95c8d-2289,409.0724431818182,938.9048295454545,17.649147727272727,1,11,3.062,1.416,3.593,0.8816,0.8836,0.8181818181818182,50
CRe71b95c8d-2290,583.6115895669292,765.0449064960629,17.69291338582677,1,127,1.859,2.026,68.33,0.7974,0.946,0.8031496062992126,50
CRe71b95c8d-2291,644.6187065972222,704.7472873263889,17.29144965277778,3,144,4.779,1.941,30.13,0.9481,0.9849,0.9444444444444444,50
CRe71b95c8d-2292,499.4291666666667,846.74375,17.804166666666667,1,15,2.798,8.11,5.361,0.06708,0.9533,0.4,50
CRe71b95c8d-2293,708.9278846153846,637.6337250712251,20.46144943019943,3,351,8.544,1.326,41.08,0.9909,0.7635,0.9373219373219374,50
CRe71b95c8d-2294,692.6067708333334,656.3854166666666,16.549479166666668,3,6,5.204,3.378,1.153,0.01423,1.0,0.8333333333333334,50
CRe71b95c8d-2295,655.559375,702.584375,17.7,1,5,11.94,8.186,0.4189,0.4749,0.636,0.4,50
CRe71b95c8d-2296,699.4300717213115,648.3721823770492,22.02407786885246,2,61,4.475,1.492,13.63,0.9419,0.8462,0.9836065573770492,50
CRe71b95c8d-2297,629.5108695652174,720.2941576086956,17.095108695652176,1,23,3.079,2.015,7.471,0.4901,0.9548,0.6956521739130435,50
CRe71b95c8d-2298,672.1946215986394,673.7526573129252,18.157366071428573,3,294,5.44,1.346,54.04,0.9682,0.8603,0.9013605442176871,50
CRe71b95c8d-2299,499.1314338235294,852.4797794117648,17.689338235294116,2,17,3.65,2.087,4.658,0.8259,0.6541,0.7058823529411765,50
CRe71b95c8d-2300,416.1119791666667,935.15625,17.921875,2,6,4.283,4.22,1.401,0.06059,1.0,0.6666666666666666,50
CRe71b95c8d-2301,649.2801846590909,702.1431107954545,17.13671875,3,44,2.313,1.841,19.02,0.7867,0.6995,0.8181818181818182,50
CRe71b95c8d-2302,419.36591569767444,931.3317587209302,17.693677325581394,3,43,2.488,6.691,17.28,0.5954,1.0,0.6744186046511628,50
CRe71b95c8d-2303,487.55738847583643,860.6154158921933,22.079228624535315,1,269,10.81,2.509,24.89,0.9943,0.8735,1.0,50
CRe71b95c8d-2304,412.384375,934.684375,17.911458333333332,3,15,10.18,3.085,1.473,0.9705,0.956,0.8666666666666667,50
CRe71b95c8d-2305,413.6529017857143,938.5580357142857,17.478794642857142,3,14,2.708,3.033,5.169,0.5134,0.9371,0.8571428571428571,50
CRe71b95c8d-2306,411.51938100961536,942.8671875,17.514723557692307,2,104,2.455,1.773,42.36,0.8677,0.9488,0.875,50
CRe71b95c8d-2307,422.99305555555554,933.4751157407408,17.541087962962962,2,27,2.959,1.757,9.124,0.3353,0.9985,0.48148148148148145,50
CRe71b95c8d-2308,424.59950657894734,928.4391447368421,17.52549342105263,2,19,4.649,1.206,4.087,0.8855,1.0,0.9473684210526315,50
CRe71b95c8d-2309,401.3879076086956,950.3451086956521,17.684782608695652,3,46,3.246,4.994,14.17,0.8388,0.9087,0.8913043478260869,50
CRe71b95c8d-2310,694.9941810344827,658.2044181034482,18.657974137931035,3,145,3.043,2.047,47.65,0.7951,0.9512,0.7793103448275862,50
CRe71b95c8d-2311,708.546875,648.9470486111111,16.79976851851852,3,54,2.99,1.676,18.06,0.9429,0.6693,0.8888888888888888,50
CRe71b95c8d-2312,617.8604343220339,739.9472987288135,17.56832627118644,3,59,1.169,3.97,50.47,0.3838,0.6756,0.5254237288135594,50
CRe71b95c8d-2313,585.0798841059602,773.5761589403974,19.30442880794702,2,151,5.086,5.115,29.69,0.9917,0.8705,0.9205298013245033,50
CRe71b95c8d-2314,623.4673295454545,728.1321022727273,17.430397727272727,1,11,2.969,1.735,3.705,0.08705,0.8873,0.36363636363636365,50
CRe71b95c8d-2315,489.8487247757848,856.3007754110613,19.50502148729447,1,669,7.268,1.635,92.05,0.9761,0.9044,0.9611360239162929,50
CRe71b95c8d-2316,435.31825657894734,919.609375,17.333059210526315,3,19,3.982,5.083,4.772,0.6572,0.9516,0.7368421052631579,50
CRe71b95c8d-2317,574.29296875,778.36796875,17.865625,3,20,2.493,21.33,8.024,0.03638,0.918,0.35,50
CRe71b95c8d-2318,433.3830357142857,923.9013392857142,17.32455357142857,3,35,2.214,4.072,15.81,0.6477,0.8577,0.8,50
CRe71b95c8d-2319,672.5404203400503,680.9476149244332,17.83269049118388,3,397,5.273,1.814,75.29,0.9823,0.8746,0.982367758186398,50
CRe71b95c8d-2320,468.5550426136364,887.7982954545455,17.311789772727273,2,44,3.793,2.425,11.6,0.9713,0.9391,1.0,50
CRe71b95c8d-2321,489.27265995260666,871.1631368483412,17.891365521327014,1,211,4.492,1.944,46.97,0.9938,0.8423,0.8957345971563981,50
