cell,x,y,z,cluster,n_transcripts,density,elongation,area,avg_confidence,avg_assignment_confidence,max_cluster_frac,lifespan
CR19b175904-1192,711.0170661407767,376.93530036407765,17.590412621359224,4,206,5.58,2.0,36.92,0.9992,0.8669,1.0,50
CR19b175904-1193,706.8954861111112,379.4940972222222,18.97013888888889,2,45,6.69,3.585,6.726,0.9992,0.6351,0.9111111111111111,50
CR19b175904-1194,587.8939278455284,502.3516260162602,17.7353912601626,2,123,3.148,5.616,39.07,0.9864,0.9967,0.959349593495935,50
CR19b175904-1195,709.2621527777778,373.6255787037037,17.89236111111111,1,27,4.167,12.62,6.48,0.9987,0.783,0.9259259259259259,50
CR19b175904-1196,690.6878450315457,392.2219292192429,18.847520701892744,2,634,10.28,1.36,61.7,0.9989,0.8864,0.9889589905362776,50
CR19b175904-1197,614.1197916666666,471.9791666666667,18.286458333333332,2,3,50.16,37.0,0.05981,0.9842,1.0,0.6666666666666666,50
CR19b175904-1198,668.2985416666667,417.06375,17.891458333333333,4,75,3.463,2.506,21.66,0.9882,0.84,0.88,50
CR19b175904-1199,709.2978618421052,383.3432154605263,18.087870065789474,4,380,5.036,2.003,75.45,0.999,0.8839,0.9657894736842105,50
CR19b175904-1200,591.2884908536586,496.6021341463415,17.810213414634145,3,41,1.834,5.065,22.35,0.9135,0.9551,0.8048780487804879,50
CR19b175904-1201,719.315625,370.0625,17.819791666666667,4,30,6.075,4.515,4.938,0.998,0.7973,0.9333333333333333,50
CR19b175904-1202,615.3329326923077,469.4543269230769,18.432692307692307,4,13,2.296,1.483,5.661,0.948,0.9185,0.9230769230769231,50
CR19b175904-1203,656.421875,430.34765625,17.68359375,1,12,2.837,1.426,4.23,0.8739,0.9533,0.8333333333333334,50
CR19b175904-1204,684.1028013754045,402.6456310679612,18.269923139158575,2,309,9.705,1.867,31.84,0.9991,0.8542,0.9902912621359223,50
CR19b175904-1205,694.578125,391.0,22.651041666666668,1,6,5.613,3.936,1.069,0.9957,0.76,1.0,50
CR19b175904-1206,689.984375,396.2394037356322,21.697557471264368,4,174,5.191,1.809,33.52,0.999,0.9584,0.9597701149425287,50
CR19b175904-1207,637.1180555555555,449.4947916666667,17.484375,1,18,3.859,2.982,4.665,0.9979,0.8778,1.0,50
CR19b175904-1208,648.3716032608696,441.06182065217394,17.550271739130434,1,23,3.043,1.671,7.558,0.9812,0.9574,0.9565217391304348,50
CR19b175904-1209,661.9103422619048,426.1441592261905,19.130394345238095,2,84,6.292,5.322,13.35,0.9986,0.9005,0.9642857142857143,50
CR19b175904-1210,630.2569444444445,458.49652777777777,18.104166666666668,1,9,5.344,10.44,1.684,0.7817,1.0,0.8888888888888888,50
CR19b175904-1211,656.921875,431.1979166666667,19.072916666666668,1,3,68.07,10.46,0.04407,0.9284,1.0,0.3333333333333333,50
CR19b175904-1212,593.671875,491.3515625,17.1171875,2,4,24.17,80.56,0.1655,0.005682,1.0,0.75,50
CR19b175904-1213,633.4328488372093,454.58386627906975,17.505959302325582,2,215,3.022,1.567,71.15,0.9883,0.9002,0.8744186046511628,50
CR19b175904-1214,680.9091494845361,406.483676975945,18.557533290378007,2,582,9.351,2.044,62.24,0.9987,0.8872,0.929553264604811,50
CR19b175904-1215,686.7876420454545,403.9730113636364,17.908735795454547,4,44,5.533,9.613,7.952,0.9991,0.7518,0.9545454545454546,50
CR19b175904-1216,599.0013786764706,491.84811580882354,17.579963235294116,2,68,2.334,1.407,29.14,0.9548,0.9838,0.7941176470588235,50
CR19b175904-1217,662.5208333333334,430.17867772108843,18.89675453514739,2,441,10.54,2.298,41.84,0.9989,0.8679,0.9773242630385488,50
CR19b175904-1218,655.4875,435.871875,17.0203125,3,10,2.339,3.978,4.275,0.8686,0.974,1.0,50
CR19b175904-1219,689.3824484767025,398.610103046595,18.46351366487455,2,558,9.007,2.107,61.95,0.999,0.8797,0.956989247311828,50
CR19b175904-1220,624.0111607142857,469.16294642857144,17.127232142857142,1,7,10.84,13.17,0.646,0.9064,0.9657,1.0,50
CR19b175904-1221,646.0785984848485,445.750946969697,17.85250946969697,2,66,2.933,2.002,22.5,0.9936,0.847,0.6515151515151515,50
CR19b175904-1222,640.4212230215827,451.4818794964029,18.545121402877697,2,695,10.08,1.935,68.98,0.9989,0.9548,0.981294964028777,50
CR19b175904-1223,725.2065972222222,367.14930555555554,17.413194444444443,1,9,6.489,5.477,1.387,0.9513,0.8667,1.0,50
CR19b175904-1224,713.7701981707318,380.265625,16.913109756097562,2,41,6.251,1.668,6.559,0.9992,0.8722,0.975609756097561,50
CR19b175904-1225,626.6727430555555,464.548828125,17.2265625,2,72,1.372,2.158,52.48,0.9594,0.8422,0.8194444444444444,50
CR19b175904-1226,667.9220157657658,426.67694256756755,17.3959740990991,2,111,5.974,3.561,18.58,0.999,0.8249,0.9279279279279279,50
CR19b175904-1227,676.6081027353689,417.1327528625954,17.469704198473284,2,393,5.066,1.922,77.57,0.9985,0.8745,0.9847328244274809,50
CR19b175904-1228,609.315625,484.6625,16.659375,4,5,17.05,92.28,0.2933,0.9017,0.944,1.0,50
CR19b175904-1229,714.9183356353591,374.1622064917127,17.12733080110497,2,181,3.928,3.819,46.08,0.9988,0.9055,0.8232044198895028,50
CR19b175904-1230,718.1171875,372.07109375,18.5203125,1,20,3.839,2.476,5.21,0.9983,0.689,0.9,50
CR19b175904-1231,678.1232638888889,412.22222222222223,17.04340277777778,4,9,3.541,1.444,2.542,0.986,0.6689,0.7777777777777778,50
CR19b175904-1232,616.6021341463414,475.3563262195122,17.734756097560975,2,41,2.763,13.86,14.84,0.9769,0.9327,0.8536585365853658,50
CR19b175904-1233,697.0631273525721,393.277662327478,18.78726866373902,2,797,10.94,1.119,72.87,0.999,0.8895,0.973651191969887,50
CR19b175904-1234,685.7899305555555,409.9363425925926,18.37037037037037,4,27,4.658,2.602,5.797,0.999,0.8385,1.0,50
CR19b175904-1235,704.6044921875,390.63330078125,17.19189453125,4,32,1.896,2.92,16.88,0.9925,0.8531,0.875,50
CR19b175904-1236,608.9883814102565,479.9635416666667,17.271634615384617,1,39,1.081,1.867,36.08,0.6356,0.9677,0.358974358974359,50
CR19b175904-1237,651.0357142857143,443.1847718253968,17.333829365079364,2,63,3.486,2.254,18.07,0.9979,0.9216,0.9523809523809523,50
CR19b175904-1238,622.7075,473.5321875,17.89625,2,50,2.028,3.043,24.66,0.978,0.942,0.68,50
CR19b175904-1239,619.1832386363636,473.13210227272725,18.06747159090909,1,22,2.603,1.26,8.453,0.9557,0.9191,0.7272727272727273,50
CR19b175904-1240,633.9502467105264,463.49989720394734,17.79379111842105,2,304,4.958,3.115,61.32,0.9987,0.9001,0.9375,50
CR19b175904-1241,672.7408088235294,420.7977941176471,19.987132352941178,3,17,7.606,2.172,2.235,0.9992,0.8153,0.9411764705882353,50
CR19b175904-1242,724.275390625,378.28662109375,17.34326171875,2,32,2.839,10.23,11.27,0.9708,0.895,0.71875,50
CR19b175904-1243,721.74462890625,369.64921875,17.64287109375,2,160,2.791,2.26,57.32,0.998,0.8871,0.79375,50
CR19b175904-1244,614.4688548657718,485.7048552852349,17.212300755033556,2,298,7.461,1.33,39.94,0.9989,0.8636,0.9563758389261745,50
CR19b175904-1245,704.6478365384615,387.55548878205127,18.614383012820515,2,78,3.963,3.653,19.68,0.9968,0.8487,0.8461538461538461,50
CR19b175904-1246,698.5477941176471,396.38235294117646,20.38511029411765,1,17,5.888,6.439,2.887,0.999,0.9165,1.0,50
CR19b175904-1247,667.29296875,429.7786458333333,17.58940972222222,1,36,4.352,3.198,8.272,0.9991,0.905,1.0,50
CR19b175904-1248,618.3240234375,479.92578125,17.376171875,4,80,1.667,4.255,47.99,0.9909,0.876,0.9,50
CR19b175904-1249,712.4420882936508,384.7398313492063,18.301959325396826,2,126,7.721,8.141,16.32,0.999,0.903,0.9603174603174603,50
CR19b175904-1250,642.5017361111111,453.28559027777777,21.4296875,3,18,6.696,2.273,2.688,0.9925,0.8289,1.0,50
CR19b175904-1251,676.6724697231834,423.0973724048443,18.030114619377162,2,289,5.672,1.293,50.95,0.9975,0.8403,0.9377162629757786,50
CR19b175904-1252,719.0198341836734,380.38309948979594,17.317920918367346,4,245,2.858,1.212,85.72,0.9962,0.8808,0.8734693877551021,50
CR19b175904-1253,711.1927083333334,387.0364583333333,16.696180555555557,4,9,9.47,8.002,0.9504,0.9991,0.8756,1.0,50
CR19b175904-1254,701.6157407407408,398.63917824074076,17.12138310185185,2,108,5.844,9.733,18.48,0.9991,0.7598,1.0,50
CR19b175904-1255,604.6471354166666,493.4153645833333,17.817708333333332,3,12,4.675,9.385,2.567,0.9946,0.88,0.9166666666666666,50
CR19b175904-1256,685.421875,414.0056818181818,16.838068181818183,4,11,4.709,3.277,2.336,0.9984,0.7509,1.0,50
CR19b175904-1257,596.5415702160494,498.14998070987656,18.340374228395063,2,162,7.354,2.746,22.03,0.998,0.827,0.9753086419753086,50
CR19b175904-1258,657.4120762711865,439.7457627118644,18.611493644067796,4,59,4.735,4.349,12.46,0.9983,0.9044,0.7966101694915254,50
CR19b175904-1259,627.2296875,471.8109375,17.6484375,1,10,2.537,2.626,3.942,0.8409,1.0,0.6,50
CR19b175904-1260,691.1745,408.073875,17.356,4,125,3.197,2.56,39.1,0.9982,0.9067,0.936,50
CR19b175904-1261,674.5692750677507,418.6120426829268,20.14117547425474,4,369,6.207,1.486,59.45,0.9991,0.9492,0.9701897018970189,50
CR19b175904-1262,661.1736341059602,436.0813845198675,18.429066639072847,2,604,9.114,1.02,66.27,0.9986,0.8953,0.9652317880794702,50
CR19b175904-1263,696.5811605798193,400.6690982680723,18.756494728915662,2,664,9.373,1.63,70.84,0.999,0.8972,0.9668674698795181,50
CR19b175904-1264,686.9840296961326,411.72936809392263,17.147876381215468,2,181,4.077,3.36,44.4,0.9991,0.8908,0.9502762430939227,50
CR19b175904-1265,597.7510105721393,503.77223258706465,18.578202736318406,2,402,8.463,1.657,47.5,0.9967,0.8046,0.9900497512437811,50
CR19b175904-1266,701.4240056818181,400.2679332386364,18.97567471590909,4,88,4.177,3.495,21.07,0.9991,0.7975,0.9659090909090909,50
CR19b175904-1267,593.5677083333334,505.625,17.557291666666668,1,3,49.35,64.26,0.06079,0.7282,1.0,1.0,50
CR19b175904-1268,708.2764204545455,390.2353693181818,17.5671875,2,110,3.483,2.419,31.58,0.9988,0.772,0.7545454545454545,50
CR19b175904-1269,647.2626621756488,453.01069735528944,19.035990518962077,2,501,10.71,1.733,46.8,0.999,0.8745,0.9820359281437125,50
CR19b175904-1270,719.6552083333333,388.45520833333336,16.927083333333332,4,15,4.794,2.01,3.129,0.9986,0.7467,0.8666666666666667,50
CR19b175904-1271,601.3433503836317,498.6943734015345,18.265145460358056,2,391,7.664,1.267,51.02,0.999,0.8855,0.979539641943734,50
CR19b175904-1272,700.410391566265,407.3160768072289,17.537838855421686,2,83,4.012,3.966,20.69,0.9989,0.8964,0.9759036144578314,50
CR19b175904-1273,715.1141581632653,387.1623086734694,17.220982142857142,4,49,2.842,3.389,17.24,0.9977,0.8931,0.8979591836734694,50
CR19b175904-1274,632.323688271605,470.68113425925924,17.175925925925927,4,81,1.894,1.775,42.76,0.9971,0.899,0.7654320987654321,50
CR19b175904-1275,655.4897321428572,445.2919642857143,17.927232142857143,1,35,2.102,4.708,16.65,0.9678,0.8577,0.8,50
CR19b175904-1276,720.9624357876712,385.52836044520546,18.84728167808219,2,146,3.62,6.215,40.33,0.9983,0.9238,0.8493150684931506,50
CR19b175904-1277,615.0376838235294,486.28492647058823,19.61672794117647,3,17,7.97,2.644,2.133,0.9992,0.7541,1.0,50
CR19b175904-1278,712.4479166666666,391.33159722222223,17.131944444444443,4,9,7.951,8.262,1.132,0.9976,0.7533,1.0,50
CR19b175904-1279,698.4090909090909,404.62215909090907,19.086647727272727,4,11,8.814,5.939,1.248,0.9976,0.7945,1.0,50
CR19b175904-1280,666.6415441176471,437.890625,17.19577205882353,1,17,2.991,1.76,5.684,0.9984,0.8282,1.0,50
CR19b175904-1281,609.1614583333334,490.1345486111111,17.07204861111111,2,72,2.569,1.686,28.03,0.9698,0.7675,0.9166666666666666,50
CR19b175904-1282,612.7169270833333,490.74791666666664,17.011458333333334,2,60,7.282,5.009,8.24,0.999,0.7137,1.0,50
CR19b175904-1283,613.5119791666667,489.94947916666666,19.358333333333334,3,30,5.849,4.892,5.129,0.9991,0.792,0.9666666666666667,50
CR19b175904-1284,681.6928139076576,425.25826998873873,19.244510135135137,2,444,9.043,1.686,49.1,0.9991,0.8556,0.9864864864864865,50
CR19b175904-1285,710.341796875,393.69921875,17.7138671875,1,16,2.662,2.362,6.01,0.9743,0.9075,0.875,50
CR19b175904-1286,668.1839281371596,431.7709599951362,19.798014956225682,2,1028,12.56,1.386,81.85,0.999,0.9109,0.9931906614785992,50
CR19b175904-1287,677.026333512931,433.1167160560345,17.80994073275862,2,232,4.297,2.116,53.99,0.9984,0.9103,0.978448275862069,50
CR19b175904-1288,644.2798161764706,461.7086764705882,18.423272058823528,2,425,5.663,1.627,75.05,0.9986,0.8955,0.9694117647058823,50
CR19b175904-1289,620.7258522727273,481.59659090909093,17.799005681818183,2,44,2.733,6.718,16.1,0.998,0.7886,0.7954545454545454,50
CR19b175904-1290,664.1814903846154,444.59375,16.787259615384617,4,13,5.293,1.48,2.456,0.9987,0.8354,0.9230769230769231,50
CR19b175904-1291,652.2431822593168,454.4735782220497,18.506332492236027,2,644,8.463,1.339,76.1,0.9988,0.8736,0.9798136645962733,50
CR19b175904-1292,607.5837361878453,496.5071650552486,17.085980662983424,2,181,4.006,1.168,45.18,0.9987,0.8588,0.9171270718232044,50
CR19b175904-1293,627.3005514705883,479.21507352941177,17.44577205882353,4,17,2.46,8.405,6.91,0.6341,0.8541,0.5882352941176471,50
CR19b175904-1294,621.1829044117648,485.22610294117646,17.32077205882353,4,17,2.251,1.78,7.553,0.9471,0.8788,0.6470588235294118,50
CR19b175904-1295,683.6479107142857,420.082,19.60439285714286,2,875,12.48,1.44,70.1,0.9991,0.891,0.9885714285714285,50
CR19b175904-1296,647.900390625,459.798828125,17.923828125,1,8,3.824,2.002,2.092,0.9928,0.7475,0.875,50
CR19b175904-1297,658.328125,446.81640625,18.19140625,2,24,3.184,1.43,7.537,0.9752,0.8767,0.9583333333333334,50
CR19b175904-1298,694.8740234375,411.4453125,17.010416666666668,2,48,3.281,5.05,14.63,0.9987,0.8621,0.8541666666666666,50
CR19b175904-1299,639.6291784369115,467.79690442561207,18.527189265536723,2,531,9.802,1.688,54.17,0.999,0.8578,0.9830508474576272,50
CR19b175904-1300,635.4107789855072,475.8086503623188,17.050271739130434,2,69,2.999,1.204,23.01,0.995,0.8568,0.9130434782608695,50
CR19b175904-1301,615.9701500896057,491.1891801075269,18.75263216845878,4,279,5.224,1.602,53.41,0.9989,0.9254,0.974910394265233,50
CR19b175904-1302,658.3304398148148,449.806712962963,17.59548611111111,1,27,1.73,3.406,15.61,0.9939,0.8444,0.8148148148148148,50
CR19b175904-1303,614.8127948113207,485.56765919811323,18.43528891509434,4,106,3.224,2.376,32.88,0.9987,0.8068,0.9811320754716981,50
CR19b175904-1304,698.0720833333334,409.775,17.898333333333333,4,75,2.945,3.263,25.47,0.9906,0.8224,0.92,50
CR19b175904-1305,704.9358057228916,405.0948795180723,17.97948042168675,4,83,3.699,1.186,22.44,0.9973,0.92,0.9156626506024096,50
CR19b175904-1306,709.565,405.278125,17.55625,1,25,2.593,1.719,9.642,0.9304,0.7888,0.48,50
CR19b175904-1307,715.7601102941177,393.7509191176471,18.249080882352942,1,17,3.161,4.209,5.378,0.9973,0.6012,0.9411764705882353,50
CR19b175904-1308,719.4546285377359,392.5942511792453,19.502505896226417,2,530,10.65,2.038,49.76,0.999,0.8722,0.9792452830188679,50
CR19b175904-1309,658.6960100446429,455.88169642857144,17.662318638392858,2,224,4.977,1.417,45.01,0.9989,0.8851,0.9553571428571429,50
CR19b175904-1310,692.6354166666666,413.5729166666667,17.474759615384617,4,39,2.668,3.113,14.62,0.9822,0.8333,0.8461538461538461,50
CR19b175904-1311,707.6402168843283,399.6999183768657,17.99854244402985,2,268,4.283,1.249,62.57,0.9984,0.8939,0.835820895522388,50
CR19b175904-1312,604.36875,503.0265625,18.740625,4,10,3.201,5.654,3.124,0.9537,0.912,1.0,50
CR19b175904-1313,667.8955853174604,443.04290674603175,18.051537698412698,2,315,6.842,1.905,46.04,0.9969,0.9627,0.9587301587301588,50
CR19b175904-1314,601.3833284198113,506.502727004717,18.43234080188679,2,212,7.124,1.801,29.76,0.9988,0.902,0.9764150943396226,50
CR19b175904-1315,627.3405671296297,484.896412037037,17.60590277777778,1,54,1.877,6.665,28.77,0.9612,0.9522,0.7777777777777778,50
CR19b175904-1316,671.0696839080459,437.2467672413793,17.451508620689655,2,87,3.766,2.689,23.1,0.9986,0.8375,0.9195402298850575,50
CR19b175904-1317,691.21875,418.0729166666667,17.999131944444443,1,36,2.899,2.88,12.42,0.9855,0.9339,0.6944444444444444,50
CR19b175904-1318,714.6045081967213,393.7090163934426,19.68762807377049,2,366,9.287,2.187,39.41,0.9983,0.847,0.9590163934426229,50
CR19b175904-1319,662.7197516025641,447.66326121794873,17.864182692307693,2,78,4.997,4.417,15.61,0.9979,0.8379,0.9358974358974359,50
CR19b175904-1320,724.6796875,390.69878472222223,17.41753472222222,1,18,4.119,2.466,4.37,0.9799,0.5878,0.4444444444444444,50
CR19b175904-1321,614.9398045722714,494.43132374631267,17.320289454277287,2,339,6.813,1.09,49.76,0.999,0.8617,0.967551622418879,50
CR19b175904-1322,661.296875,451.8984375,17.5,3,4,15.27,21.47,0.262,0.932,1.0,1.0,50
CR19b175904-1323,723.301875,387.95375,17.559375,4,25,3.349,2.664,7.465,0.9908,0.8,0.76,50
CR19b175904-1324,644.9334811529933,467.922637195122,18.737008037694014,2,451,9.689,1.713,46.55,0.9988,0.8585,0.9866962305986696,50
CR19b175904-1325,655.2432238520408,460.0057397959184,18.263552295918366,2,196,5.398,2.334,36.31,0.9989,0.8106,0.9030612244897959,50
CR19b175904-1326,626.25,491.13169642857144,18.045758928571427,4,14,2.974,7.983,4.708,0.9959,0.7814,1.0,50
CR19b175904-1327,675.1027151639345,445.4915471311475,16.971055327868854,2,61,2.339,2.025,26.08,0.9969,0.7738,0.7377049180327869,50
CR19b175904-1328,696.9554036458334,419.1917317708333,17.39453125,2,144,2.409,1.595,59.77,0.9931,0.9292,0.7847222222222222,50
CR19b175904-1329,639.0416666666666,473.2604166666667,17.667708333333334,4,15,6.342,1.933,2.365,0.9988,0.748,0.9333333333333333,50
CR19b175904-1330,640.5165960451977,478.69209039548025,17.07618290960452,2,177,3.449,1.538,51.32,0.9921,0.9519,0.8305084745762712,50
CR19b175904-1331,685.6651095360825,429.6361146907216,17.668170103092784,2,97,3.725,2.111,26.04,0.9988,0.8555,0.9072164948453608,50
CR19b175904-1332,668.71484375,448.90625,16.5625,4,4,6.627,1.306,0.6036,0.8644,0.915,0.75,50
CR19b175904-1333,688.2152131088825,424.409473495702,18.254029369627506,2,349,6.692,2.135,52.15,0.9969,0.8026,0.9570200573065902,50
CR19b175904-1334,634.8196331521739,483.32065217391306,17.539402173913043,3,46,1.921,7.258,23.94,0.9855,0.8974,0.8043478260869565,50
CR19b175904-1335,643.0079752604166,472.5671657986111,18.49831814236111,2,288,8.072,2.324,35.68,0.9978,0.8424,0.9722222222222222,50
CR19b175904-1336,665.8111979166666,451.81651475694446,17.765299479166668,2,144,4.372,2.557,32.94,0.9967,0.8767,0.8472222222222222,50
CR19b175904-1337,671.74609375,445.78125,16.7021484375,4,16,4.001,3.089,3.999,0.9989,0.8338,1.0,50
CR19b175904-1338,654.2362607758621,467.6395474137931,17.713362068965516,3,58,1.587,2.117,36.55,0.9762,0.891,0.3793103448275862,50
CR19b175904-1339,619.80078125,494.740234375,18.033203125,1,8,8.961,1.293,0.8928,0.9954,0.92,1.0,50
CR19b175904-1340,613.4317578125,500.7426171875,17.4914453125,2,400,5.724,1.368,69.88,0.9977,0.9077,0.9775,50
CR19b175904-1341,716.1598432055749,399.9833042973287,19.406885162601625,2,861,10.88,1.442,79.1,0.9987,0.8807,0.959349593495935,50
CR19b175904-1342,651.4779829545455,463.9474431818182,17.258522727272727,1,44,1.78,2.436,24.72,0.957,0.8073,0.5909090909090909,50
CR19b175904-1343,637.2571022727273,481.13778409090907,18.49715909090909,4,11,2.602,2.962,4.227,0.913,0.8309,0.9090909090909091,50
CR19b175904-1344,617.1310483870968,503.6431451612903,17.992439516129032,4,31,4.469,1.535,6.936,0.9982,0.789,0.7741935483870968,50
CR19b175904-1345,705.3421195652174,414.14959239130434,17.603940217391305,2,115,2.444,2.11,47.05,0.9935,0.888,0.8260869565217391,50
CR19b175904-1346,623.3581730769231,492.67942994505495,17.581043956043956,2,91,2.855,2.938,31.87,0.9955,0.8642,0.8351648351648352,50
CR19b175904-1347,621.4368912337662,499.0099431818182,18.010551948051948,2,77,3.858,3.14,19.96,0.9981,0.9509,0.8701298701298701,50
CR19b175904-1348,672.0211397058823,448.95036764705884,17.399816176470587,1,17,4.233,1.619,4.016,0.9969,0.8776,0.8823529411764706,50
CR19b175904-1349,677.94140625,446.546875,18.088541666666668,3,12,5.31,1.711,2.26,0.9985,0.7517,0.75,50
CR19b175904-1350,664.3930288461538,455.1057692307692,18.424278846153847,1,13,2.716,2.047,4.787,0.9967,0.7815,1.0,50
CR19b175904-1351,660.5433238636364,464.45365767045456,17.751420454545453,4,88,2.254,3.356,39.05,0.9624,0.9391,0.8863636363636364,50
CR19b175904-1352,662.015625,459.36213235294116,17.490808823529413,1,17,4.326,6.586,3.93,0.9942,0.7376,0.5882352941176471,50
CR19b175904-1353,633.2201704545455,484.7855113636364,17.79971590909091,1,11,5.114,2.166,2.151,0.9976,0.7364,1.0,50
CR19b175904-1354,680.8569006598241,441.0651118035191,18.10488453079179,2,341,5.839,1.554,58.4,0.995,0.8308,0.9413489736070382,50
CR19b175904-1355,692.2199074074074,428.2732445987654,17.266396604938272,2,162,4.903,1.296,33.04,0.9924,0.9102,0.9506172839506173,50
CR19b175904-1356,634.3246693121694,491.7817294973545,18.6140873015873,2,945,10.03,1.39,94.24,0.9989,0.9261,0.9798941798941799,50
CR19b175904-1357,689.9938616071429,432.06863839285717,17.42578125,1,28,3.11,3.646,9.003,0.9945,0.9064,0.9285714285714286,50
CR19b175904-1358,715.6745192307692,408.10096153846155,17.817307692307693,2,65,2.713,1.753,23.96,0.9602,0.9465,0.7538461538461538,50
CR19b175904-1359,685.1487315188172,437.4833249327957,18.365465389784948,2,372,7.337,1.275,50.7,0.9989,0.8116,0.9838709677419355,50
CR19b175904-1360,666.3376736111111,458.17118055555557,16.927604166666665,2,90,3.434,3.281,26.21,0.9975,0.9202,0.8777777777777778,50
CR19b175904-1361,621.4768926056338,505.78521126760563,17.2306338028169,2,71,2.093,1.488,33.92,0.9806,0.8594,0.6197183098591549,50
CR19b175904-1362,622.9296875,500.7021484375,17.466796875,4,16,5.335,14.69,2.999,0.9556,0.7762,0.8125,50
CR19b175904-1363,646.8671875,478.9440104166667,17.486979166666668,1,12,1.907,8.066,6.291,0.7139,1.0,0.5833333333333334,50
CR19b175904-1364,648.943359375,475.123046875,17.87890625,2,8,5.674,6.37,1.41,0.8938,1.0,0.75,50
CR19b175904-1365,672.5269784172662,453.9324415467626,17.83082284172662,2,139,4.688,1.956,29.65,0.9985,0.8115,0.6115107913669064,50
CR19b175904-1366,695.0390625,431.75,17.07421875,2,4,7.61,8.267,0.5256,0.8443,1.0,0.5,50
CR19b175904-1367,714.128125,413.665625,17.403125,2,5,8.302,19.71,0.6023,0.7815,1.0,0.6,50
CR19b175904-1368,667.9447544642857,455.5625,17.171875,4,28,4.146,15.96,6.753,0.9991,0.7036,1.0,50
CR19b175904-1369,701.9519954819277,424.5171310240964,17.721197289156628,1,83,1.371,1.476,60.56,0.9343,0.9771,0.8433734939759037,50
CR19b175904-1370,722.3119806719653,405.3083679552023,19.320199602601157,2,692,10.93,1.28,63.34,0.999,0.9379,0.9855491329479769,50
CR19b175904-1371,706.06171875,426.1484375,17.0046875,2,20,2.194,4.672,9.117,0.9466,0.95,0.8,50
CR19b175904-1372,659.0811011904761,468.1153273809524,16.94345238095238,2,21,5.261,18.33,3.992,0.989,0.6419,0.8571428571428571,50
CR19b175904-1373,615.3838315217391,506.7527173913044,17.44429347826087,2,23,4.605,4.146,4.995,0.9936,0.7052,0.5217391304347826,50
CR19b175904-1374,645.7465277777778,484.1666666666667,17.552083333333332,1,9,3.521,2.901,2.556,0.8679,0.8556,0.8888888888888888,50
CR19b175904-1375,676.8484228971963,450.8636098130841,18.1608742211838,2,321,4.945,1.259,64.91,0.9938,0.8629,0.8878504672897196,50
CR19b175904-1376,722.7151744851259,398.3028103546911,18.69890589244851,2,437,9.569,1.336,45.67,0.999,0.8635,0.9816933638443935,50
CR19b175904-1377,711.0266702586207,418.6387392241379,17.731681034482758,1,58,1.639,2.946,35.39,0.9505,0.8555,0.6206896551724138,50
CR19b175904-1378,653.7568221830986,474.4823943661972,17.53587147887324,2,71,1.548,1.448,45.86,0.9553,0.9673,0.5492957746478874,50
CR19b175904-1379,631.3568509615385,497.8000240384615,18.38264423076923,2,650,9.029,1.619,71.99,0.9987,0.9019,0.9830769230769231,50
CR19b175904-1380,652.8611111111111,478.6979166666667,17.17013888888889,1,9,2.768,11.09,3.252,0.8511,0.9556,0.7777777777777778,50
CR19b175904-1381,707.4623161764706,420.5790441176471,17.453125,2,17,2.348,2.383,7.239,0.9753,0.94,1.0,50
CR19b175904-1382,651.1495535714286,475.26339285714283,17.941964285714285,1,7,15.8,4.623,0.4431,0.9868,0.8371,0.8571428571428571,50
CR19b175904-1383,673.9718100890208,461.6522162462908,18.3613918768546,4,674,6.544,1.572,103.0,0.9991,0.958,0.9540059347181009,50
CR19b175904-1384,661.1328125,470.09134615384613,17.4921875,4,52,2.075,1.503,25.06,0.9839,0.8708,0.9038461538461539,50
CR19b175904-1385,698.0515625,431.6953125,17.2703125,4,10,4.137,5.25,2.417,0.7813,0.916,0.8,50
CR19b175904-1386,644.3771504392387,489.56217972181554,17.900073206442165,2,683,5.939,1.312,115.0,0.9905,0.9157,0.9575402635431918,50
CR19b175904-1387,690.9151785714286,438.38756053268764,18.31851543583535,2,413,7.199,1.475,57.37,0.9972,0.8535,0.9757869249394673,50
CR19b175904-1388,627.1077949438202,504.2440308988764,17.847963483146067,2,89,2.707,2.555,32.88,0.9852,0.9045,0.8651685393258427,50
CR19b175904-1389,668.1875,463.0989583333333,18.018229166666668,2,6,25.36,3.981,0.2366,0.9989,0.94,1.0,50
CR19b175904-1390,713.6360518292682,415.7046493902439,19.146532012195124,2,82,2.92,5.643,28.08,0.9789,0.9415,0.8902439024390244,50
CR19b175904-1391,638.6581380208333,498.1595703125,17.514453125,2,240,4.705,1.408,51.01,0.9973,0.8497,0.9708333333333333,50
CR19b175904-1392,701.8707386363636,431.11647727272725,17.64441287878788,2,33,2.782,6.789,11.86,0.9623,0.9624,0.7575757575757576,50
CR19b175904-1393,666.0066964285714,471.0435267857143,17.081473214285715,4,14,0.9756,1.651,14.35,0.5632,1.0,0.5,50
CR19b175904-1394,723.3365885416666,413.4934895833333,17.182291666666668,1,24,2.008,8.447,11.95,0.8532,1.0,0.5,50
CR19b175904-1395,629.16796875,507.2578125,17.4921875,1,8,7.456,20.68,1.073,0.4954,1.0,0.625,50
CR19b175904-1396,685.5824408567775,444.3422314578005,18.21875,2,391,7.344,1.511,53.24,0.9986,0.8469,0.9744245524296675,50
CR19b175904-1397,681.1885416666667,455.2841666666667,17.070208333333333,4,75,2.523,1.951,29.73,0.9976,0.876,0.9066666666666666,50
