cell,x,y,z,cluster,n_transcripts,density,elongation,area,avg_confidence,avg_assignment_confidence,max_cluster_frac,lifespan
CR0384e620e-2761,1234.1032016348775,346.3033038147139,17.83544788828338,3,367,9.237,1.4,39.73,0.9993,0.8599,0.9863760217983651,50
CR0384e620e-2762,1094.4379006410256,486.96955128205127,17.681490384615383,3,39,1.844,1.667,21.15,0.9932,0.7528,0.6923076923076923,50
CR0384e620e-2763,1237.9895833333333,341.8697916666667,20.119791666666668,3,3,80.58,37.95,0.03723,0.9952,1.0,1.0,50
CR0384e620e-2764,1095.4330357142858,489.95695153061223,17.680165816326532,4,49,2.503,1.256,19.58,0.998,0.8245,0.7551020408163265,50
CR0384e620e-2765,1255.5436422413793,332.4297174329502,17.319564176245212,4,261,3.799,1.532,68.7,0.9989,0.8108,0.9348659003831418,50
CR0384e620e-2766,1122.7387684240364,466.78291524943313,17.634601757369616,3,441,5.961,1.459,73.98,0.999,0.9154,0.9546485260770975,50
CR0384e620e-2767,1254.2127403846155,331.3016826923077,17.97716346153846,3,13,15.24,3.821,0.8528,0.9994,0.6508,1.0,50
CR0384e620e-2768,1185.128125,405.0484375,16.93125,1,10,3.385,2.72,2.954,0.9887,0.604,0.8,50
CR0384e620e-2769,1126.7104347153465,456.2345297029703,17.391591893564357,3,404,5.9,1.727,68.48,0.9969,0.8402,0.9801980198019802,50
CR0384e620e-2770,1081.8735795454545,504.58522727272725,16.801136363636363,4,22,6.32,3.227,3.481,0.9994,0.8109,1.0,50
CR0384e620e-2771,1163.517570020747,422.36041234439836,18.777187067773166,3,723,9.967,1.117,72.54,0.9991,0.8991,0.9557399723374828,50
CR0384e620e-2772,1215.90546875,366.83203125,17.13515625,1,20,2.401,9.855,8.329,0.9697,0.902,0.8,50
CR0384e620e-2773,1139.4327116935483,446.43321572580646,18.079133064516128,3,62,3.357,1.453,18.47,0.9868,0.9871,0.9354838709677419,50
CR0384e620e-2774,1200.0450268817203,382.4405241935484,17.388776881720432,3,93,2.401,2.72,38.73,0.9947,0.868,0.7956989247311828,50
CR0384e620e-2775,1262.6635044642858,324.9330357142857,16.484375,3,28,7.239,3.356,3.868,0.9956,0.8521,0.9285714285714286,50
CR0384e620e-2776,1112.4840587044534,476.7839701417004,17.208375506072876,3,247,2.941,1.346,83.99,0.9979,0.9021,0.8340080971659919,50
CR0384e620e-2777,1261.335018382353,327.4423253676471,16.793887867647058,4,68,3.145,1.991,21.62,0.9992,0.8994,0.9705882352941176,50
CR0384e620e-2778,1119.435546875,465.404296875,19.244140625,1,8,5.242,2.064,1.526,0.9946,0.79,0.875,50
CR0384e620e-2779,1087.320023148148,497.0520833333333,17.72974537037037,2,27,3.037,3.29,8.889,0.9952,0.9296,0.8518518518518519,50
CR0384e620e-2780,1250.0259205426357,338.41799903100775,17.66218507751938,3,129,4.054,2.43,31.82,0.9993,0.8915,0.9457364341085271,50
CR0384e620e-2781,1100.8337220149253,485.1133395522388,18.09211753731343,4,134,2.942,1.75,45.55,0.9937,0.93,0.7761194029850746,50
CR0384e620e-2782,1197.2081414473685,393.1713815789474,17.62203947368421,3,190,3.773,1.548,50.36,0.9976,0.8961,0.8736842105263158,50
CR0384e620e-2783,1117.965625,468.296875,18.65625,4,20,1.522,1.611,13.14,0.953,0.818,0.6,50
CR0384e620e-2784,1083.3800030788177,503.0945197044335,18.32189039408867,2,203,4.886,1.925,41.55,0.9972,0.9383,0.916256157635468,50
CR0384e620e-2785,1220.0381944444443,368.33931327160496,17.528163580246915,4,81,1.964,1.516,41.24,0.9623,0.963,0.691358024691358,50
CR0384e620e-2786,1103.6698521205358,491.75167410714283,17.628976004464285,4,224,3.589,1.86,62.42,0.9981,0.9279,0.7544642857142857,50
CR0384e620e-2787,1132.9166666666667,454.875,17.666666666666668,1,3,43.57,122.9,0.06885,0.9709,1.0,1.0,50
CR0384e620e-2788,1081.6875,502.2239583333333,22.375,2,3,10.61,1.518,0.2827,0.9043,1.0,0.6666666666666666,50
CR0384e620e-2789,1179.0224184782608,408.3138586956522,16.905570652173914,4,23,1.85,4.782,12.43,0.969,0.7765,0.8260869565217391,50
CR0384e620e-2790,1223.1697916666667,364.5416666666667,16.995833333333334,1,15,2.087,2.391,7.189,0.9844,0.8573,1.0,50
CR0384e620e-2791,1182.625625,410.020625,17.033125,4,25,2.049,3.987,12.2,0.9845,0.8016,0.6,50
CR0384e620e-2792,1240.24609375,348.94921875,17.87109375,1,4,9.038,3.513,0.4426,0.9158,1.0,0.75,50
CR0384e620e-2793,1087.21875,499.3489583333333,17.375,1,15,4.907,1.965,3.057,0.9965,0.8027,0.8666666666666667,50
CR0384e620e-2794,1203.3370535714287,389.1827380952381,17.57514880952381,3,105,2.994,1.612,35.07,0.9963,0.8381,0.9047619047619048,50
CR0384e620e-2795,1235.3218085106382,351.86619015957444,18.19398271276596,3,94,3.806,3.033,24.7,0.9982,0.8298,0.7340425531914894,50
CR0384e620e-2796,1144.7416158536585,444.1318597560976,17.474466463414632,1,41,1.278,4.722,32.08,0.9454,0.9595,0.5121951219512195,50
CR0384e620e-2797,1150.1906098300972,438.182114684466,18.409739077669904,2,206,4.6,1.601,44.78,0.9964,0.8189,0.9174757281553398,50
CR0384e620e-2798,1209.853125,378.746875,17.03125,4,10,5.139,2.593,1.946,0.9966,0.796,1.0,50
CR0384e620e-2799,1208.5546875,382.6640625,16.2578125,1,2,NaN,NaN,NaN,0.9906,1.0,1.0,50
CR0384e620e-2800,1159.5791031300162,428.2179474317817,20.51452146869984,3,623,11.89,1.356,52.4,0.9993,0.8111,0.9887640449438202,50
CR0384e620e-2801,1171.5561655405406,414.95411036036035,17.83516328828829,3,111,3.128,2.372,35.49,0.995,0.9094,0.7387387387387387,50
CR0384e620e-2802,1112.9921875,476.6640625,18.11371527777778,4,18,5.427,8.776,3.317,0.9992,0.6767,1.0,50
CR0384e620e-2803,1129.2982313368057,466.4513888888889,17.532877604166668,3,288,5.971,2.757,48.23,0.997,0.9147,0.9652777777777778,50
CR0384e620e-2804,1246.6338541666667,343.2942708333333,17.047395833333333,1,30,1.927,1.408,15.57,0.97,0.756,0.3333333333333333,50
CR0384e620e-2805,1120.915625,474.00125,17.175,1,25,1.868,8.707,13.38,0.9763,0.8944,0.72,50
CR0384e620e-2806,1240.0988520408164,354.3920599489796,17.691645408163264,3,196,5.209,3.073,37.63,0.9986,0.9323,0.9132653061224489,50
CR0384e620e-2807,1218.0625,372.40482954545456,18.123579545454547,4,11,5.39,4.62,2.041,0.848,1.0,0.9090909090909091,50
CR0384e620e-2808,1101.3485576923076,490.75,16.848557692307693,3,13,10.05,1.211,1.294,0.9994,0.8154,0.9230769230769231,50
CR0384e620e-2809,1178.3502286585365,416.219512195122,16.84254319105691,3,246,4.603,2.069,53.44,0.9957,0.9761,0.926829268292683,50
CR0384e620e-2810,1253.3768028846155,338.93569711538464,17.155048076923077,4,26,3.354,1.961,7.752,0.9988,0.7223,0.9615384615384616,50
CR0384e620e-2811,1232.7202083333334,360.45229166666667,17.257291666666667,1,75,1.964,1.825,38.19,0.9783,0.7595,0.5733333333333334,50
CR0384e620e-2812,1086.065340909091,507.88352272727275,16.792613636363637,2,11,16.74,65.21,0.657,0.9326,0.9764,0.9090909090909091,50
CR0384e620e-2813,1234.3703125,356.4234375,19.03203125,4,20,4.807,2.214,4.161,0.998,0.929,0.85,50
CR0384e620e-2814,1213.674715909091,379.33274147727275,16.892755681818183,1,44,1.791,2.109,24.57,0.9802,0.9823,0.5909090909090909,50
CR0384e620e-2815,1265.2451795212767,328.6596575797872,16.94630984042553,3,188,8.944,3.653,21.02,0.9993,0.7773,0.9946808510638298,50
CR0384e620e-2816,1151.745150862069,441.08566810344826,19.811422413793103,2,29,6.931,2.81,4.184,0.999,0.5966,1.0,50
CR0384e620e-2817,1105.218952922078,487.7246347402597,17.600040584415584,3,77,3.642,4.989,21.14,0.999,0.9247,0.9090909090909091,50
CR0384e620e-2818,1135.403125,456.51875,17.4578125,1,10,5.018,4.99,1.993,0.9335,1.0,0.9,50
CR0384e620e-2819,1245.0212765957447,350.09175531914894,18.111369680851062,4,47,2.211,2.189,21.26,0.9861,0.8685,0.7446808510638298,50
CR0384e620e-2820,1154.1138392857142,442.25372023809524,16.965029761904763,1,21,3.892,7.363,5.396,0.9868,0.8952,0.6190476190476191,50
CR0384e620e-2821,1132.3046875,459.78671875,17.68515625,1,20,2.172,4.446,9.21,0.9282,0.912,0.65,50
CR0384e620e-2822,1207.3333333333333,385.66796875,17.186979166666667,1,60,1.647,1.732,36.42,0.9828,0.8567,0.6666666666666666,50
CR0384e620e-2823,1257.6899671052631,335.2171052631579,17.710526315789473,3,19,4.813,4.743,3.948,0.999,0.5442,1.0,50
CR0384e620e-2824,1165.172615131579,428.76167763157895,19.3453125,3,570,13.06,1.901,43.64,0.9993,0.8624,0.9929824561403509,50
CR0384e620e-2825,1257.2922585227273,340.0291193181818,17.99112215909091,4,44,3.045,2.847,14.45,0.9984,0.7068,0.7272727272727273,50
CR0384e620e-2826,1097.5814836448599,495.94655373831773,17.83455023364486,3,107,2.974,1.57,35.98,0.9978,0.908,0.7009345794392523,50
CR0384e620e-2827,1174.5767663043478,421.27921195652175,17.262228260869566,4,23,2.195,2.371,10.48,0.9832,0.9217,0.5652173913043478,50
CR0384e620e-2828,1145.7808935361218,452.9711561311787,17.69442134030418,3,526,5.482,1.278,95.95,0.9977,0.927,0.9771863117870723,50
CR0384e620e-2829,1191.8571321770335,404.24857954545456,16.961797248803826,3,209,4.317,2.078,48.41,0.9961,0.9542,0.9186602870813397,50
CR0384e620e-2830,1261.951388888889,334.06041666666664,16.53611111111111,3,45,5.093,3.909,8.835,0.9994,0.788,0.9111111111111111,50
CR0384e620e-2831,1138.1692708333333,453.734375,17.1015625,1,18,1.8,3.962,10.0,0.8785,0.9889,0.6111111111111112,50
CR0384e620e-2832,1228.563164893617,363.21642287234044,17.5,3,141,2.723,2.09,51.78,0.9974,0.8973,0.8085106382978723,50
CR0384e620e-2833,1127.999320652174,472.1664402173913,17.21671195652174,1,23,1.648,4.558,13.96,0.9208,0.9948,0.6956521739130435,50
CR0384e620e-2834,1088.5911458333333,507.0442708333333,16.40625,4,12,4.894,6.93,2.452,0.987,0.9,1.0,50
CR0384e620e-2835,1252.64375,343.225,17.36328125,1,20,2.879,2.675,6.946,0.9945,0.866,0.8,50
CR0384e620e-2836,1154.4770698051948,438.72362012987014,20.01298701298701,2,77,4.608,2.286,16.71,0.999,0.7831,0.8831168831168831,50
CR0384e620e-2837,1171.6988146551723,422.93130387931035,17.213092672413794,3,58,2.22,3.312,26.13,0.99,0.959,0.8275862068965517,50
CR0384e620e-2838,1197.6614583333333,401.12735215053766,17.063508064516128,3,93,3.556,2.232,26.15,0.999,0.9129,1.0,50
CR0384e620e-2839,1233.1848958333333,366.2203125,17.3359375,4,30,5.354,8.214,5.603,0.9992,0.7133,0.9666666666666667,50
CR0384e620e-2840,1181.8935546875,413.580078125,17.4990234375,1,16,5.457,10.17,2.932,0.9968,0.805,0.8125,50
CR0384e620e-2841,1216.1019736842106,379.62911184210526,18.361019736842106,3,19,3.795,2.325,5.006,0.9804,0.7726,0.9473684210526315,50
CR0384e620e-2842,1161.8044814908721,433.62309837728196,19.163951572008113,3,493,8.967,1.519,54.98,0.9982,0.8181,0.9614604462474645,50
CR0384e620e-2843,1091.9306640625,502.5556640625,17.4090576171875,3,128,1.949,1.672,65.67,0.9919,0.8878,0.7109375,50
CR0384e620e-2844,1158.0115870786517,437.75362827715355,18.375468164794007,3,267,5.897,2.085,45.28,0.9986,0.8226,0.9325842696629213,50
CR0384e620e-2845,1238.3743489583333,361.2141927083333,16.979817708333332,3,24,2.646,2.525,9.072,0.9838,0.7408,0.75,50
CR0384e620e-2846,1236.921875,358.234375,17.140625,3,2,NaN,NaN,NaN,0.9231,1.0,1.0,50
CR0384e620e-2847,1227.9268092105262,370.4769736842105,17.13157894736842,4,38,2.585,2.992,14.7,0.9839,0.92,0.7631578947368421,50
CR0384e620e-2848,1185.7154017857142,413.58119419642856,17.410714285714285,3,56,3.052,1.794,18.35,0.9955,0.8639,0.8214285714285714,50
CR0384e620e-2849,1096.2844460227273,506.65518465909093,17.098011363636363,4,44,3.432,2.955,12.82,0.986,0.9132,0.5454545454545454,50
CR0384e620e-2850,1150.412849378882,449.70438664596276,17.31046195652174,3,161,3.955,2.211,40.71,0.9886,0.8757,0.9006211180124224,50
CR0384e620e-2851,1136.7609375,461.2296875,17.2140625,1,10,3.55,4.577,2.817,0.8751,1.0,0.7,50
CR0384e620e-2852,1115.976026348039,485.5914139093137,17.645258884803923,3,408,5.352,1.84,76.23,0.9989,0.9107,0.9534313725490197,50
CR0384e620e-2853,1232.775467519685,370.9968934547244,18.24138779527559,3,508,9.345,1.227,54.36,0.9991,0.8785,0.8976377952755905,50
CR0384e620e-2854,1220.422971491228,375.88952850877195,18.29577850877193,3,57,2.121,2.046,26.88,0.981,0.9519,0.8421052631578947,50
CR0384e620e-2855,1212.6822916666667,390.90625,16.546875,2,3,50.78,8.268,0.05908,0.7791,1.0,0.6666666666666666,50
CR0384e620e-2856,1217.21875,383.33671875,16.77421875,3,20,8.606,4.171,2.324,0.9994,0.862,1.0,50
CR0384e620e-2857,1216.8405612244899,381.8411989795918,17.096301020408163,4,49,2.54,2.419,19.29,0.9977,0.8857,0.8571428571428571,50
CR0384e620e-2858,1173.14453125,426.1953125,18.62109375,2,4,12.87,9.01,0.3109,0.9843,1.0,0.75,50
CR0384e620e-2859,1111.192849099099,488.79180743243245,17.334881756756758,4,111,3.136,1.508,35.39,0.9989,0.973,0.972972972972973,50
CR0384e620e-2860,1226.224330357143,376.32254464285717,17.34970238095238,3,84,1.887,1.612,44.51,0.9863,0.876,0.6071428571428571,50
CR0384e620e-2861,1102.311820652174,500.60869565217394,17.359148550724637,4,69,1.868,1.706,36.93,0.9744,0.9814,0.6956521739130435,50
CR0384e620e-2862,1214.7895833333334,386.06796875,17.2515625,3,60,3.082,2.627,19.47,0.9975,0.826,0.65,50
CR0384e620e-2863,1261.3725328947369,335.49588815789474,18.15049342105263,4,19,3.93,3.96,4.834,0.9991,0.7705,0.9473684210526315,50
CR0384e620e-2864,1121.9599934325745,480.0030647985989,17.912023861646233,3,571,8.598,1.845,66.41,0.9991,0.8742,0.9667250437828371,50
CR0384e620e-2865,1237.005048076923,365.778125,17.776442307692307,3,65,3.797,6.112,17.12,0.9987,0.8249,0.9076923076923077,50
CR0384e620e-2866,1208.736111111111,391.19820601851853,17.605613425925927,3,54,3.364,2.642,16.05,0.9971,0.923,0.8888888888888888,50
CR0384e620e-2867,1122.6304086538462,486.81996193910254,17.507061298076923,3,312,7.63,1.55,40.89,0.9991,0.8295,0.9647435897435898,50
CR0384e620e-2868,1238.9819711538462,366.44591346153845,17.032342657342657,4,143,2.618,2.549,54.62,0.9991,0.851,0.951048951048951,50
CR0384e620e-2869,1249.2713815789473,353.13157894736844,17.78988486842105,4,38,4.096,2.847,9.278,0.9992,0.8405,0.868421052631579,50
CR0384e620e-2870,1201.0353618421052,399.81167763157896,17.11513157894737,1,19,1.707,5.6,11.13,0.9645,0.7305,0.8421052631578947,50
CR0384e620e-2871,1136.2463541666666,466.49817708333336,17.179947916666666,3,60,1.875,2.985,32.0,0.9751,0.8253,0.7833333333333333,50
CR0384e620e-2872,1114.4496527777778,486.23784722222223,19.241319444444443,4,9,19.82,2.715,0.454,0.9994,0.8667,1.0,50
CR0384e620e-2873,1161.0745192307693,443.79867788461536,17.42127403846154,4,26,2.095,5.343,12.41,0.9605,0.8985,0.5769230769230769,50
CR0384e620e-2874,1187.5065524193549,408.1900201612903,17.027721774193548,3,31,3.542,3.02,8.752,0.9977,0.8361,0.9354838709677419,50
CR0384e620e-2875,1109.2212701612902,495.99495967741933,18.172379032258064,4,31,4.915,4.106,6.307,0.9983,0.8368,0.8064516129032258,50
CR0384e620e-2876,1258.8706597222222,346.50138888888887,17.75173611111111,2,90,4.67,1.878,19.27,0.9991,0.8973,0.8666666666666667,50
CR0384e620e-2877,1245.2186725206611,359.3558367768595,18.367097107438017,3,605,6.94,1.534,87.17,0.9991,0.9519,0.9537190082644628,50
CR0384e620e-2878,1256.7287109375,350.4708984375,17.0408203125,3,80,3.314,3.855,24.14,0.9989,0.8128,0.85,50
CR0384e620e-2879,1222.7909226190477,382.33184523809524,17.046875,4,21,2.504,5.042,8.385,0.9339,0.8695,0.5714285714285714,50
CR0384e620e-2880,1205.9176936619717,396.78422095070425,17.292363556338028,3,142,2.771,2.067,51.25,0.9982,0.8656,0.8732394366197183,50
CR0384e620e-2881,1173.3600961538461,429.76875,17.870192307692307,3,65,2.76,1.577,23.55,0.9801,0.9846,0.8153846153846154,50
CR0384e620e-2882,1190.1402138157894,412.09950657894734,18.20189144736842,3,38,5.03,3.215,7.555,0.991,0.8279,0.9736842105263158,50
CR0384e620e-2883,1243.3832236842106,365.94654605263156,17.050575657894736,3,38,3.889,8.814,9.772,0.9992,0.6263,0.9210526315789473,50
CR0384e620e-2884,1198.3664772727273,405.47940340909093,16.670454545454547,3,22,3.865,2.715,5.692,0.9954,0.8164,1.0,50
CR0384e620e-2885,1261.1902361751152,338.8905529953917,18.00655241935484,3,217,4.118,1.339,52.7,0.9984,0.8539,0.8064516129032258,50
CR0384e620e-2886,1223.666015625,384.9609375,17.26171875,1,8,9.314,6.151,0.8589,0.9693,0.895,0.875,50
CR0384e620e-2887,1274.9529344512196,332.8584222560976,17.628239329268293,3,82,2.428,2.589,33.77,0.9919,0.8015,0.6341463414634146,50
CR0384e620e-2888,1137.1322916666666,469.91770833333334,17.31875,1,15,2.569,5.427,5.839,0.9366,0.8907,0.4666666666666667,50
CR0384e620e-2889,1268.0950885052448,332.0863199300699,17.89775458916084,3,572,10.3,1.27,55.54,0.9993,0.876,0.9912587412587412,50
CR0384e620e-2890,1252.06269778481,348.30320411392404,19.132555379746837,3,395,7.006,1.158,56.38,0.9982,0.9026,0.9620253164556962,50
CR0384e620e-2891,1169.8125,437.47083333333336,19.380208333333332,3,15,6.693,6.7,2.241,0.9633,1.0,1.0,50
CR0384e620e-2892,1220.9397977941176,386.6420036764706,17.044117647058822,3,34,4.928,5.527,6.899,0.9991,0.9106,0.7352941176470589,50
CR0384e620e-2893,1284.6775568181818,322.83664772727275,16.1875,3,11,5.539,1.158,1.986,0.7376,1.0,0.36363636363636365,50
CR0384e620e-2894,1116.9296875,490.9427083333333,16.6171875,1,6,10.98,2.04,0.5466,0.9937,0.92,1.0,50
CR0384e620e-2895,1144.0391465053763,459.9821068548387,17.17599126344086,3,186,3.126,1.344,59.5,0.9894,0.8713,0.8709677419354839,50
CR0384e620e-2896,1159.9765625,446.5234375,17.90625,4,4,21.51,35.11,0.186,0.9071,1.0,0.75,50
CR0384e620e-2897,1256.0922244822484,345.13595599112426,19.43019600591716,3,338,9.215,1.368,36.68,0.9989,0.8834,0.9585798816568047,50
CR0384e620e-2898,1207.6904481132076,404.88590801886795,17.04952830188679,3,53,1.362,2.168,38.92,0.9703,0.6936,0.6981132075471698,50
CR0384e620e-2899,1130.0546875,478.0078125,18.7265625,3,2,NaN,NaN,NaN,0.9936,1.0,1.0,50
CR0384e620e-2900,1193.689732142857,413.34375,17.549107142857142,2,7,18.89,29.82,0.3706,0.9901,0.8057,1.0,50
CR0384e620e-2901,1172.405048076923,433.4951923076923,18.806490384615383,3,13,3.275,1.425,3.97,0.9633,0.9754,0.9230769230769231,50
CR0384e620e-2902,1172.291015625,435.759765625,17.0703125,1,8,5.71,6.663,1.401,0.9337,0.9075,1.0,50
CR0384e620e-2903,1119.25625,489.0395833333333,17.648958333333333,4,15,12.23,4.504,1.226,0.9992,0.768,1.0,50
CR0384e620e-2904,1127.4478618421053,479.02203947368423,18.057510964912282,3,285,6.736,1.481,42.31,0.9985,0.8159,0.968421052631579,50
CR0384e620e-2905,1212.9349506578947,396.97956414473686,17.28922697368421,3,380,6.734,1.442,56.43,0.9982,0.9121,0.9342105263157895,50
CR0384e620e-2906,1142.015625,465.815625,18.6828125,1,10,3.826,4.262,2.614,0.9487,1.0,0.6,50
CR0384e620e-2907,1181.5068317099567,424.36289231601734,17.064799783549784,3,231,3.867,1.294,59.73,0.9951,0.9147,0.948051948051948,50
CR0384e620e-2908,1269.3292938931297,338.2785782442748,18.43485209923664,3,655,12.03,1.274,54.44,0.9984,0.8992,0.9770992366412213,50
CR0384e620e-2909,1155.1614583333333,451.5885416666667,18.0390625,4,6,4.612,1.669,1.301,0.9929,0.79,0.6666666666666666,50
CR0384e620e-2910,1279.8966145833333,326.96848958333334,16.572135416666665,3,60,1.812,3.359,33.12,0.986,0.8913,0.8333333333333334,50
CR0384e620e-2911,1104.2,505.888125,17.079375,1,25,1.518,4.536,16.47,0.8409,0.952,0.56,50
CR0384e620e-2912,1263.5971875,345.10265625,17.18953125,3,100,4.044,3.495,24.73,0.9987,0.8698,0.97,50
CR0384e620e-2913,1108.3798668032787,500.0696721311475,17.25717213114754,3,61,2.035,2.868,29.97,0.9923,0.8938,0.7377049180327869,50
CR0384e620e-2914,1153.554272676991,456.9755254424779,17.06823838495575,3,226,4.889,2.365,46.23,0.999,0.8359,0.9911504424778761,50
CR0384e620e-2915,1206.62109375,400.220703125,16.591796875,4,8,6.728,6.64,1.189,0.9532,0.8275,0.625,50
CR0384e620e-2916,1112.5280106707316,493.3191692073171,17.452172256097562,3,82,3.347,4.261,24.5,0.9984,0.8407,0.6829268292682927,50
CR0384e620e-2917,1275.6136363636363,338.25710227272725,16.649147727272727,1,22,2.447,5.638,8.989,0.9955,0.5664,0.5454545454545454,50
CR0384e620e-2918,1118.3641826923076,492.59134615384613,17.631009615384617,4,13,7.214,4.936,1.802,0.9988,0.8615,1.0,50
CR0384e620e-2919,1129.050125,484.7221666666667,18.10814583333333,3,750,8.786,1.135,85.36,0.9991,0.9159,0.9813333333333333,50
CR0384e620e-2920,1257.7894736842106,354.26644736842104,17.21792763157895,1,19,2.86,5.885,6.644,0.9927,0.8789,0.8947368421052632,50
CR0384e620e-2921,1171.4348273026317,445.4105674342105,17.598067434210527,3,76,1.767,9.285,43.01,0.9787,0.8905,0.6578947368421053,50
CR0384e620e-2922,1135.9941737288136,474.6914724576271,17.190677966101696,3,59,2.497,1.659,23.63,0.9922,0.9593,0.711864406779661,50
CR0384e620e-2923,1180.1608455882354,431.2008272058824,17.746783088235293,1,34,2.443,2.614,13.92,0.9708,0.85,0.6764705882352942,50
CR0384e620e-2924,1196.8788296568628,413.4980085784314,16.83249080882353,3,204,5.29,1.369,38.56,0.9977,0.926,0.9705882352941176,50
CR0384e620e-2925,1252.6134159482758,358.66153690732756,17.92834051724138,3,464,6.855,1.602,67.69,0.9992,0.9064,0.9461206896551724,50
CR0384e620e-2926,1159.7576013513512,451.3555743243243,17.103885135135137,3,74,2.139,1.774,34.6,0.9922,0.8741,0.7567567567567568,50
CR0384e620e-2927,1244.4282483552631,368.0345394736842,17.08470394736842,4,76,5.216,1.776,14.57,0.9992,0.8805,0.9210526315789473,50
CR0384e620e-2928,1202.83125,409.912037037037,16.668576388888887,3,270,4.202,1.142,64.26,0.9977,0.8616,0.9666666666666667,50
CR0384e620e-2929,1283.1448317307693,331.23302283653845,17.353064903846153,3,104,2.65,1.855,39.24,0.9964,0.8908,0.8461538461538461,50
CR0384e620e-2930,1160.4075520833333,456.080078125,17.188151041666668,1,24,2.395,2.107,10.02,0.995,0.8325,0.9583333333333334,50
CR0384e620e-2931,1126.8348214285713,491.03125,16.912946428571427,1,14,1.781,2.368,7.86,0.9838,0.9257,0.7857142857142857,50
CR0384e620e-2932,1114.4425022482014,498.89323853417267,19.019250224820144,3,556,10.93,2.068,50.85,0.9993,0.8625,0.9892086330935251,50
CR0384e620e-2933,1163.303125,448.865625,18.4125,3,5,7.1,6.883,0.7042,0.8464,1.0,0.8,50
CR0384e620e-2934,1148.9097222222222,466.32118055555554,17.979166666666668,1,9,4.873,4.178,1.847,0.9779,0.9133,1.0,50
CR0384e620e-2935,1233.440579379562,377.39473083941607,18.577136557177617,3,411,7.857,1.473,52.31,0.999,0.8568,0.9878345498783455,50
CR0384e620e-2936,1225.9103618421052,391.5570175438597,17.30811403508772,3,57,1.782,3.122,31.99,0.9729,0.8688,0.5263157894736842,50
CR0384e620e-2937,1150.173819124424,461.41395449308754,17.48365495391705,3,434,8.437,1.267,51.44,0.9992,0.8977,0.9930875576036866,50
CR0384e620e-2938,1238.467891808712,374.1648319128788,18.2265625,3,528,11.86,1.447,44.51,0.9993,0.8528,0.9526515151515151,50
CR0384e620e-2939,1244.6145833333333,371.7035361842105,16.65611293859649,3,114,7.636,4.302,14.93,0.9986,0.9711,0.9736842105263158,50
CR0384e620e-2940,1138.6201923076924,475.9326923076923,17.995192307692307,3,13,6.286,1.841,2.068,0.9924,1.0,0.8461538461538461,50
CR0384e620e-2941,1109.6895380434783,506.8542798913044,16.550611413043477,3,46,2.331,6.302,19.73,0.9954,0.8813,0.9565217391304348,50
CR0384e620e-2942,1133.815548780488,481.203887195122,18.108993902439025,3,41,3.164,2.228,12.96,0.9924,0.7249,0.7560975609756098,50
CR0384e620e-2943,1145.6412259615386,468.32632211538464,17.14032451923077,3,52,2.49,1.368,20.88,0.9923,0.8969,0.8461538461538461,50
CR0384e620e-2944,1184.0678066037735,432.80454009433964,17.208431603773583,3,53,2.009,5.18,26.38,0.9796,0.9321,0.660377358490566,50
CR0384e620e-2945,1201.3203125,412.578125,19.34375,3,2,NaN,NaN,NaN,0.9378,1.0,0.5,50
CR0384e620e-2946,1168.3402777777778,445.54456018518516,17.46990740740741,4,27,2.719,2.012,9.929,0.9564,0.9593,0.5925925925925926,50
CR0384e620e-2947,1258.577445652174,357.4646739130435,16.73641304347826,3,23,7.141,2.571,3.221,0.9993,0.88,1.0,50
CR0384e620e-2948,1228.6345108695652,384.70244565217394,17.542798913043477,3,23,1.248,2.521,18.43,0.9261,0.867,0.5652173913043478,50
CR0384e620e-2949,1280.7840401785713,334.55859375,17.339285714285715,4,28,7.269,4.795,3.852,0.9991,0.7029,0.6785714285714286,50
CR0384e620e-2950,1141.7864583333333,473.8815104166667,16.778645833333332,2,12,2.279,2.926,5.266,0.8931,1.0,0.5,50
CR0384e620e-2951,1186.6292613636363,428.46164772727275,16.855113636363637,1,11,3.413,1.783,3.223,0.97,0.7255,0.8181818181818182,50
CR0384e620e-2952,1187.8009259259259,423.6024884259259,17.94178240740741,3,270,4.832,1.792,55.88,0.9961,0.949,0.9407407407407408,50
CR0384e620e-2953,1265.0723557692309,351.32275641025643,17.502083333333335,3,195,3.749,1.976,52.02,0.9988,0.9046,0.9487179487179487,50
CR0384e620e-2954,1219.4992816091954,390.92025862068965,17.155531609195403,3,87,1.685,1.94,51.62,0.9816,0.8386,0.7241379310344828,50
CR0384e620e-2955,1195.0665099557523,419.4918418141593,16.74087389380531,3,113,3.986,1.196,28.35,0.9953,0.8529,0.8938053097345132,50
CR0384e620e-2956,1271.1084544573644,344.1127906976744,18.37628391472868,3,645,7.975,2.154,80.88,0.9989,0.9034,0.951937984496124,50
CR0384e620e-2957,1215.4926948051948,402.04433847402595,17.138494318181817,3,154,5.126,1.721,30.04,0.9986,0.814,0.8701298701298701,50
CR0384e620e-2958,1154.9409427966102,461.66247351694915,19.836467161016948,2,118,4.927,1.304,23.95,0.9992,0.9188,0.9661016949152542,50
CR0384e620e-2959,1279.2135416666667,336.59765625,19.665364583333332,1,12,9.917,1.776,1.21,0.9841,0.91,1.0,50
CR0384e620e-2960,1149.8469827586207,471.73006465517244,16.973060344827587,1,29,2.678,5.532,10.83,0.9979,0.9138,0.9310344827586207,50
